inchikey1	num_of_stereo_conf	smiles_can	smiles_iso
ASDPUXKPNOGLSZ	4	CC(=O)OC1C(C23CC(CCC2C(C4C1(C(C5C4O5)(C)C)O)(C)O)C(C3)(C)O)O	CC(=O)O[C@@H]1C(C23CC(CC[C@H]2[C@@]([C@@H]4[C@]1(C([C@@H]5[C@H]4O5)(C)C)O)(C)O)[C@](C3)(C)O)O,CC(=O)OC1C(C23CC(CCC2C(C4C1(C(C5C4O5)(C)C)O)(C)O)C(C3)(C)O)O,CC(=O)O[C@@H]1[C@H]([C@@]23C[C@@H](CC[C@H]2[C@@]([C@H]4[C@]1(C([C@@H]5[C@H]4O5)(C)C)O)(C)O)[C@](C3)(C)O)O,CC(=O)OC1C([C@@]23CC(CCC2[C@@](C4[C@]1(C(C5C4O5)(C)C)O)(C)O)[C@](C3)(C)O)O
VGCSORCYTKPBQS	4	CCC12CCCN3C1C4C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC	CCC12CCCN3C1C4C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,CC[C@@]12CCCN3C1[C@@H]4C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,CC[C@@]12CCCN3[C@@H]1C4C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,CC[C@@]12CCCN3C1C4C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
PXAAZTXCQIZOCS	4	CC1C(C(C=CO1)N)O	C[C@H]1[C@@H]([C@H](C=CO1)N)O,C[C@H]1[C@@H]([C@@H](C=CO1)N)O,C[C@@H]1[C@@H]([C@H](C=CO1)N)O,C[C@@H]1[C@H]([C@@H](C=CO1)N)O
ZCFSKOUERBMPBA	4	CC1=CC=C(C=C1)C(C)N2CCC(OC2=O)(CCC(=O)N)C3=CC=CC=C3	CC1=CC=C(C=C1)[C@H](C)N2CC[C@](OC2=O)(CCC(=O)N)C3=CC=CC=C3,CC1=CC=C(C=C1)[C@H](C)N2CC[C@@](OC2=O)(CCC(=O)N)C3=CC=CC=C3,CC1=CC=C(C=C1)[C@H](C)N2CCC(OC2=O)(CCC(=O)N)C3=CC=CC=C3,CC1=CC=C(C=C1)C(C)N2CC[C@](OC2=O)(CCC(=O)N)C3=CC=CC=C3
GSXVMVCYUILZEU	4	COC1=CC=C(C=C1)C2CCCC3C2=NOC3	COC1=CC=C(C=C1)[C@H]2CCC[C@@H]3C2=NOC3,COC1=CC=C(C=C1)[C@@H]2CCC[C@@H]3C2=NOC3,COC1=CC=C(C=C1)[C@H]2CCC[C@H]3C2=NOC3,COC1=CC=C(C=C1)[C@@H]2CCC[C@H]3C2=NOC3
GHJPPKOWOUSBFB	4	C1C(CC1NCCN2C(=O)C3C4CC(C3C2=O)C=C4)C5=CC=CC=C5	C1C(CC1NCCN2C(=O)C3C4CC(C3C2=O)C=C4)C5=CC=CC=C5,C1[C@@H]2C=C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCNC4CC(C4)C5=CC=CC=C5,C1[C@@H]2C=C[C@@H]1[C@H]3[C@H]2C(=O)N(C3=O)CCNC4CC(C4)C5=CC=CC=C5,C1[C@@H]2C=C[C@@H]1[C@@H]3[C@@H]2C(=O)N(C3=O)CCNC4CC(C4)C5=CC=CC=C5
BKRGDGVZURAVBA	4	C1C(CN(C1C2=CC(=CC=C2)F)C3=CC(=NC=C3)C#N)O	C1[C@H](CN([C@@H]1C2=CC(=CC=C2)F)C3=CC(=NC=C3)C#N)O,C1[C@@H](CN([C@@H]1C2=CC(=CC=C2)F)C3=CC(=NC=C3)C#N)O,C1[C@H](CN([C@H]1C2=CC(=CC=C2)F)C3=CC(=NC=C3)C#N)O,C1[C@@H](CN([C@H]1C2=CC(=CC=C2)F)C3=CC(=NC=C3)C#N)O
STTUDVPYCGGWIB	4	CC1(CN(C(=O)C1OC(=O)C2CC3CCC2(C=C3)NC(=O)OCC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)OCC6=CC=CC=C6)C	CC1(CN(C(=O)[C@@H]1OC(=O)[C@@H]2C[C@H]3CC[C@@]2(C=C3)NC(=O)OCC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)OCC6=CC=CC=C6)C,CC1(CN(C(=O)[C@@H]1OC(=O)[C@@H]2C[C@@H]3CC[C@]2(C=C3)NC(=O)OCC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)OCC6=CC=CC=C6)C,CC1(CN(C(=O)[C@@H]1OC(=O)[C@H]2C[C@@H]3CC[C@]2(C=C3)NC(=O)OCC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)OCC6=CC=CC=C6)C,CC1(CN(C(=O)[C@@H]1OC(=O)[C@H]2C[C@H]3CC[C@@]2(C=C3)NC(=O)OCC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)OCC6=CC=CC=C6)C
TYWPLZIVZNFERB	4	CC(C=CCCOCC1=CC=CC=C1)OC(=O)C	CC(C=CCCOCC1=CC=CC=C1)OC(=O)C,C[C@H](/C=C\CCOCC1=CC=CC=C1)OC(=O)C,CC(/C=C\CCOCC1=CC=CC=C1)OC(=O)C,CC(/C=C/CCOCC1=CC=CC=C1)OC(=O)C
ONFNURHXJYKMHO	4	CN1CCC2=CC3=C(C(=C2C1C4=C(N(C(=O)NC4=O)C)O)OC)OCO3	CN1CCC2=CC3=C(C(=C2[C@@H]1C4=C(N(C(=O)NC4=O)C)O)OC)OCO3,CN1CCC2=CC3=C(C(=C2[C@H]1C4=C(N(C(=O)NC4=O)C)O)OC)OCO3,C[NH+]1CCC2=CC3=C(C(=C2C1C4=C(N(C(=O)NC4=O)C)[O-])OC)OCO3,CN1CCC2=CC3=C(C(=C2C1C4=C(N(C(=O)NC4=O)C)O)OC)OCO3
KXIOSDNSPNDLOE	4	CC(C)C(=C)CCC(C)C1CCC2C1(CC(C3C2CC=C4C3(C(CC(C4)OC(=O)C)O)C)O)C(=O)O	C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CC=C4[C@@]3([C@H](C[C@@H](C4)OC(=O)C)O)C)O)C(=O)O,C[C@H](CCC(=C)C(C)C)[C@H]1CCC2[C@@]1(C[C@H](C3C2CC=C4[C@@]3([C@H](C[C@@H](C4)OC(=O)C)O)C)O)C(=O)O,C[C@H](CCC(=C)C(C)C)C1CC[C@@H]2[C@@]1(C[C@H](C3[C@H]2CC=C4[C@@]3([C@H](C[C@@H](C4)OC(=O)C)O)C)O)C(=O)O,CC(C)C(=C)CCC(C)C1CCC2C1(CC(C3C2CC=C4C3(C(CC(C4)OC(=O)C)O)C)O)C(=O)O
BZLDZXXRIGMWTB	4	CCCCCC(C)NC(=O)C=CC1=CC=C(C=C1)F	CCCCCC(C)NC(=O)C=CC1=CC=C(C=C1)F,CCCCCC(C)NC(=O)/C=C/C1=CC=C(C=C1)F,CCCCC[C@@H](C)NC(=O)/C=C/C1=CC=C(C=C1)F,CCCCC[C@H](C)NC(=O)/C=C/C1=CC=C(C=C1)F
PKRYDHIIOJNNEC	4	CC1C(N(C1=O)C2=CC=C(C=C2)OC)C3CCCCC3	C[C@@H]1[C@H](N(C1=O)C2=CC=C(C=C2)OC)C3CCCCC3,C[C@H]1[C@H](N(C1=O)C2=CC=C(C=C2)OC)C3CCCCC3,C[C@H]1[C@@H](N(C1=O)C2=CC=C(C=C2)OC)C3CCCCC3,C[C@@H]1[C@@H](N(C1=O)C2=CC=C(C=C2)OC)C3CCCCC3
PLUHUWPTHNPGFW	4	CC1=CC(=CC=C1)OC(C)C(=O)OC(C)C(=O)NC2=CC=CC=C2	CC1=CC(=CC=C1)O[C@@H](C)C(=O)O[C@@H](C)C(=O)NC2=CC=CC=C2,CC1=CC(=CC=C1)O[C@H](C)C(=O)O[C@@H](C)C(=O)NC2=CC=CC=C2,CC1=CC(=CC=C1)O[C@@H](C)C(=O)O[C@H](C)C(=O)NC2=CC=CC=C2,CC1=CC(=CC=C1)O[C@H](C)C(=O)O[C@H](C)C(=O)NC2=CC=CC=C2
NSXLLMSGQVUQOG	4	CN1C2CCCC(=O)C1CC2	CN1[C@@H]2CCCC(=O)[C@H]1CC2,CN1C2CCCC(=O)C1CC2,CN1[C@H]2CCC1CCCC2=O,CN1[C@H]2CCCC(=O)[C@@H]1CC2
YQOIKZPCEKBZJI	4	CC(C1=CC=CC=C1)NC2(CCC2OCC3=CC=CC=C3)C(=O)N	C[C@@H](C1=CC=CC=C1)N[C@]2(CC[C@H]2OCC3=CC=CC=C3)C(=O)N,C[C@@H](C1=CC=CC=C1)N[C@@]2(CC[C@H]2OCC3=CC=CC=C3)C(=O)N,C[C@@H](C1=CC=CC=C1)N[C@@]2(CC[C@@H]2OCC3=CC=CC=C3)C(=O)N,C[C@@H](C1=CC=CC=C1)N[C@]2(CC[C@@H]2OCC3=CC=CC=C3)C(=O)N
LPXBNDLJBHCUHT	4	C1CN(CCN1CC(C2=CC=CO2)O)C(=O)C=CC3=CC=CC=C3	C1CN(CCN1CC(C2=CC=CO2)O)C(=O)/C=C/C3=CC=CC=C3,C1CN(CCN1CC(C2=CC=CO2)O)C(=O)C=CC3=CC=CC=C3,C1CN(CCN1C[C@@H](C2=CC=CO2)O)C(=O)/C=C/C3=CC=CC=C3,C1CN(CCN1C[C@H](C2=CC=CO2)O)C(=O)/C=C/C3=CC=CC=C3
FBHCLHNAIBBZSI	4	C1CC(CC1C(=O)O)NC(=O)C2CC3=CC=CC=C3N2	C1CC(CC1C(=O)O)NC(=O)[C@@H]2CC3=CC=CC=C3N2,C1CC(CC1C(=O)O)NC(=O)C2CC3=CC=CC=C3N2,C1C[C@@H](C[C@@H]1C(=O)O)NC(=O)[C@@H]2CC3=CC=CC=C3N2,C1C[C@@H](C[C@@H]1C(=O)O)NC(=O)C2CC3=CC=CC=C3N2
UYDHPTQNNHICEJ	4	COC(=O)C(C1CCCCN1C(=O)O)C2=CC=CC=C2	COC(=O)C(C1CCCCN1C(=O)O)C2=CC=CC=C2,COC(=O)[C@@H]([C@H]1CCCCN1C(=O)O)C2=CC=CC=C2,COC(=O)C([C@H]1CCCCN1C(=O)O)C2=CC=CC=C2,COC(=O)[C@@H](C1CCCCN1C(=O)O)C2=CC=CC=C2
XTCGPBJVSXXWBJ	4	CC1CCN(C(C1)C#N)C2=CC=CC=C2[N+](=O)[O-]	C[C@@H]1CCN([C@@H](C1)C#N)C2=CC=CC=C2[N+](=O)[O-],C[C@@H]1CCN([C@H](C1)C#N)C2=CC=CC=C2[N+](=O)[O-],C[C@H]1CCN([C@@H](C1)C#N)C2=CC=CC=C2[N+](=O)[O-],C[C@H]1CCN([C@H](C1)C#N)C2=CC=CC=C2[N+](=O)[O-]
JWYVDFBLIHSOBG	4	CC1C(OC(N1C(=O)OC(C)(C)C)(C)C)C=O	C[C@H]1[C@@H](OC(N1C(=O)OC(C)(C)C)(C)C)C=O,C[C@H]1[C@H](OC(N1C(=O)OC(C)(C)C)(C)C)C=O,C[C@@H]1[C@@H](OC(N1C(=O)OC(C)(C)C)(C)C)C=O,C[C@@H]1[C@H](OC(N1C(=O)OC(C)(C)C)(C)C)C=O
IJMMJFWVBCAEAU	4	CCCC=CCCCCCCCOC(CO)C1C(C(CO1)O)O	CCC/C=C/CCCCCCCO[C@H](CO)[C@@H]1[C@@H]([C@H](CO1)O)O,CCC/C=C/CCCCCCCO[C@@H](CO)[C@@H]1[C@@H]([C@@H](CO1)O)O,CCC/C=C/CCCCCCCO[C@@H](CO)[C@H]1[C@H]([C@@H](CO1)O)O,CCC/C=C/CCCCCCCO[C@H](CO)[C@H]1[C@H]([C@H](CO1)O)O
IHSZOPUPANBFGN	4	COC1=CC=C(C=C1)N2CC(CC2=O)NC(=O)C=CC3=CC=CC=C3	COC1=CC=C(C=C1)N2C[C@@H](CC2=O)NC(=O)/C=C\C3=CC=CC=C3,COC1=CC=C(C=C1)N2C[C@H](CC2=O)NC(=O)/C=C\C3=CC=CC=C3,COC1=CC=C(C=C1)N2CC(CC2=O)NC(=O)/C=C\C3=CC=CC=C3,COC1=CC=C(C=C1)N2CC(CC2=O)NC(=O)C=CC3=CC=CC=C3
LHMMAGYYVOKVOJ	4	CCOC(=O)C(=CNC(=O)C1C(COC(O1)(C)C)(C)C)C	CCOC(=O)/C(=C/NC(=O)[C@H]1C(COC(O1)(C)C)(C)C)/C,CCOC(=O)/C(=C/NC(=O)C1C(COC(O1)(C)C)(C)C)/C,CCOC(=O)/C(=C\NC(=O)[C@H]1C(COC(O1)(C)C)(C)C)/C,CCOC(=O)/C(=C\NC(=O)C1C(COC(O1)(C)C)(C)C)/C
SFFXEXWKUBWOGF	4	CCC(CNC(=O)C(C)OC(=O)CC1=NN(C(=O)C2=CC=CC=C21)C)C3=CC=CC=C3	CC[C@@H](CNC(=O)[C@@H](C)OC(=O)CC1=NN(C(=O)C2=CC=CC=C21)C)C3=CC=CC=C3,CC[C@H](CNC(=O)[C@@H](C)OC(=O)CC1=NN(C(=O)C2=CC=CC=C21)C)C3=CC=CC=C3,CC[C@@H](CNC(=O)[C@H](C)OC(=O)CC1=NN(C(=O)C2=CC=CC=C21)C)C3=CC=CC=C3,CC[C@H](CNC(=O)[C@H](C)OC(=O)CC1=NN(C(=O)C2=CC=CC=C21)C)C3=CC=CC=C3
FRRPIHIFHQCUIJ	4	CC(C(=O)N)OC(=O)CCN1C(=O)C2CCCCC2C1=O	C[C@@H](C(=O)N)OC(=O)CCN1C(=O)[C@@H]2CCCC[C@@H]2C1=O,C[C@H](C(=O)N)OC(=O)CCN1C(=O)[C@@H]2CCCC[C@@H]2C1=O,C[C@@H](C(=O)N)OC(=O)CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O,C[C@H](C(=O)N)OC(=O)CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O
VNYPKNHJPZZNQO	4	CC1C(C(CC(O1)O)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3	CC1C(C(CC(O1)O)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3,C[C@H]1[C@H]([C@H](C[C@H](O1)O)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3,C[C@@H]1[C@H]([C@H](C[C@H](O1)O)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3
RHJZEEUTPSIPKN	4	CC1(CN(CC1(C)C(=O)O)CC2=CC=CC=C2)C(=O)O	C[C@@]1(CN(C[C@@]1(C)C(=O)O)CC2=CC=CC=C2)C(=O)O,C[C@@]1(CN(C[C@]1(C)C(=O)O)CC2=CC=CC=C2)C(=O)O,C[C@]1(CN(C[C@@]1(C)C(=O)O)CC2=CC=CC=C2)C(=O)O,CC1(CN(CC1(C)C(=O)O)CC2=CC=CC=C2)C(=O)O
MGKKEVVRFCPKMQ	4	C#CCON=CC1CN2CCC1C2	C#CCO/N=C/[C@H]1CN2CC[C@H]1C2,C#CCO/N=C/C1CN2CCC1C2,C#CCON=CC1CN2CCC1C2,C#CCO/N=C\[C@H]1CN2CC[C@H]1C2
RDTAGQKYPGLCBK	4	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4C([C@H]([C@@H](C(O4)COC(=O)CC(=O)O)O)O)O,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@H]([C@H]([C@@H]([C@@H](O4)COC(=O)CC(=O)O)O)O)O
JTLUSTPNABEOON	4	C1=CC=C2C(=C1)C3=C(C4C=CC3O4)C5=CC=CC=C5C2=O	C1=CC=C2C(=C1)C3=C(C4C=CC3O4)C5=CC=CC=C5C2=O,C1=CC=C2C(=C1)C3=C([C@@H]4C=C[C@H]3O4)C5=CC=CC=C5C2=O,C1=CC=C2C(=C1)C3=C([C@H]4C=C[C@H]3O4)C5=CC=CC=C5C2=O,C1=CC=C2C(=C1)C3=C([C@@H]4C=C[C@@H]3O4)C5=CC=CC=C5C2=O
YSISUFIKQVMUJG	4	CC(C(C(=C)C)O)C(=O)N1C(COC1=O)C(C)(C)C	C[C@H]([C@@H](C(=C)C)O)C(=O)N1[C@H](COC1=O)C(C)(C)C,C[C@H]([C@H](C(=C)C)O)C(=O)N1[C@H](COC1=O)C(C)(C)C,C[C@@H]([C@H](C(=C)C)O)C(=O)N1[C@H](COC1=O)C(C)(C)C,C[C@@H]([C@@H](C(=C)C)O)C(=O)N1[C@H](COC1=O)C(C)(C)C
TYWTWSOIQZITJP	4	CC(C)(C)OC(=O)CC1(COC(C2C1O2)OCC3=CC=CC=C3)O	CC(C)(C)OC(=O)C[C@@]1(CO[C@@H]([C@@H]2[C@H]1O2)OCC3=CC=CC=C3)O,CC(C)(C)OC(=O)C[C@]1(CO[C@@H]([C@@H]2[C@H]1O2)OCC3=CC=CC=C3)O,CC(C)(C)OC(=O)C[C@]1(CO[C@@H]([C@H]2[C@@H]1O2)OCC3=CC=CC=C3)O,CC(C)(C)OC(=O)C[C@@]1(CO[C@@H]([C@H]2[C@@H]1O2)OCC3=CC=CC=C3)O
UZFGHMXDRJQDJE	4	CCCCCC1=C2COCC2C(C1=O)C3=CC=CC=C3	CCCCCC1=C2COC[C@H]2[C@@H](C1=O)C3=CC=CC=C3,CCCCCC1=C2COC[C@H]2[C@H](C1=O)C3=CC=CC=C3,CCCCCC1=C2COC[C@@H]2[C@@H](C1=O)C3=CC=CC=C3,CCCCCC1=C2COC[C@@H]2[C@H](C1=O)C3=CC=CC=C3
XGUACUKJFSNHRY	4	CC(C(=O)NC1CCCCCC1)OC(=O)CN2C(=O)C3CC=CCC3C2=O	C[C@@H](C(=O)NC1CCCCCC1)OC(=O)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O,C[C@H](C(=O)NC1CCCCCC1)OC(=O)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O,C[C@@H](C(=O)NC1CCCCCC1)OC(=O)CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O,C[C@H](C(=O)NC1CCCCCC1)OC(=O)CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O
MPXYBWFXHAXPCT	4	CC(C)C(C1=NOC2C1C3CCC2C3)OC(C4=CC=CC=C4)C(C)NC=O	C[C@@H]([C@@H](C1=CC=CC=C1)O[C@@H](C2=NO[C@@H]3[C@H]2[C@H]4CC[C@@H]3C4)C(C)C)NC=O,C[C@@H]([C@@H](C1=CC=CC=C1)O[C@@H](C2=NO[C@H]3[C@@H]2[C@@H]4CC[C@H]3C4)C(C)C)NC=O,C[C@@H]([C@@H](C1=CC=CC=C1)O[C@@H](C2=NO[C@H]3[C@@H]2[C@@H]4CC[C@@H]3C4)C(C)C)NC=O,C[C@@H]([C@@H](C1=CC=CC=C1)O[C@@H](C2=NO[C@@H]3[C@H]2[C@H]4CC[C@H]3C4)C(C)C)NC=O
XQIKCARYVPZESJ	4	CCC(C)C1=CC=C(C=C1)OCC(CC#N)O	CC[C@H](C)C1=CC=C(C=C1)OC[C@H](CC#N)O,CC[C@@H](C)C1=CC=C(C=C1)OC[C@@H](CC#N)O,CC[C@H](C)C1=CC=C(C=C1)OC[C@@H](CC#N)O,CC[C@@H](C)C1=CC=C(C=C1)OC[C@H](CC#N)O
BGSARSZKKOZRCB	4	CC1CC(N(C2=C1C=C(C(=C2)C)C=NNC(=O)C3=CC=CO3)C)(C)C	CC1CC(N(C2=C1C=C(C(=C2)C)/C=N/NC(=O)C3=CC=CO3)C)(C)C,C[C@@H]1CC(N(C2=C1C=C(C(=C2)C)/C=N/NC(=O)C3=CC=CO3)C)(C)C,C[C@H]1CC(N(C2=C1C=C(C(=C2)C)/C=N/NC(=O)C3=CC=CO3)C)(C)C,CC1CC(N(C2=C1C=C(C(=C2)C)/C=N\NC(=O)C3=CC=CO3)C)(C)C
JEHGMCLGPYDBEJ	4	CC1CC2CC=CC(O2)CC=CC(=O)OC(CC3C(O3)C(CC(=C)C1)O)C(C=CC4CC(=O)C=CO4)O	C[C@@H]1C[C@@H]2CC=C[C@H](O2)C/C=C\C(=O)O[C@@H](C[C@H]3[C@@H](O3)[C@H](CC(=C)C1)O)[C@H](/C=C/C4CC(=O)C=CO4)O,C[C@@H]1C[C@@H]2CC=C[C@H](O2)C/C=C\C(=O)OC(C[C@H]3[C@@H](O3)[C@H](CC(=C)C1)O)[C@H](/C=C/C4CC(=O)C=CO4)O,CC1C[C@@H]2CC=CC(O2)C/C=C\C(=O)OC(C[C@H]3C(O3)[C@H](CC(=C)C1)O)C(/C=C/C4CC(=O)C=CO4)O,C[C@@H]1C[C@@H]2CC=C[C@H](O2)CC=CC(=O)OC(C[C@H]3[C@@H](O3)[C@H](CC(=C)C1)O)[C@H](C=CC4CC(=O)C=CO4)O
QTIFJJFTXBEGFX	4	CC1=CC=CC=C1C(=O)NC2CCCCC2NC(=O)C3=CC=CC=C3C	CC1=CC=CC=C1C(=O)N[C@@H]2CCCC[C@@H]2NC(=O)C3=CC=CC=C3C,CC1=CC=CC=C1C(=O)N[C@@H]2CCCC[C@H]2NC(=O)C3=CC=CC=C3C,CC1=CC=CC=C1C(=O)N[C@H]2CCCC[C@@H]2NC(=O)C3=CC=CC=C3C,CC1=CC=CC=C1C(=O)NC2CCCCC2NC(=O)C3=CC=CC=C3C
VPUHHODRSSRFAC	4	CC12CCCC3=C1C(=C(C=C3)Cl)CC(C2)CN4C=CN=C4	C[C@]12CCCC3=C1C(=C(C=C3)Cl)C[C@@H](C2)CN4C=CN=C4,C[C@@]12CCCC3=C1C(=C(C=C3)Cl)C[C@@H](C2)CN4C=CN=C4,CC12CCCC3=C1C(=C(C=C3)Cl)CC(C2)CN4C=CN=C4,C[C@]12CCCC3=C1C(=C(C=C3)Cl)C[C@H](C2)CN4C=CN=C4
OTWLZMJISLAKFE	4	CC1=CC=CC=C1C2C(CC(=O)N2)C(=O)O	CC1=CC=CC=C1C2C(CC(=O)N2)C(=O)O,CC1=CC=CC=C1[C@H]2[C@@H](CC(=O)N2)C(=O)O,CC1=CC=CC=C1[C@@H]2[C@H](CC(=O)N2)C(=O)O,CC1=CC=CC=C1C2[C@H](CC(=O)N2)C(=O)O
GSGAYJWOGSFMDY	4	CC1CCNCC1(C)C2=CC(=CC=C2)OC	C[C@H]1CCNC[C@]1(C)C2=CC(=CC=C2)OC,C[C@@H]1CCNC[C@]1(C)C2=CC(=CC=C2)OC,C[C@H]1CCNC[C@@]1(C)C2=CC(=CC=C2)OC,C[C@@H]1CCNC[C@@]1(C)C2=CC(=CC=C2)OC
ZLKDKQJRQVHBFE	4	C1COC(C1O)(CO)O	C1CO[C@@]([C@@H]1O)(CO)O,C1CO[C@]([C@H]1O)(CO)O,C1CO[C@]([C@@H]1O)(CO)O,C1COC([C@H]1O)(CO)O
POSYJQBUAKYXCT	4	CC12CC(C(C(=O)N1C3CCCC3)C(=O)O)C4=CC=CC=C4O2	C[C@]12C[C@H]([C@@H](C(=O)N1C3CCCC3)C(=O)O)C4=CC=CC=C4O2,C[C@@]12C[C@@H]([C@@H](C(=O)N1C3CCCC3)C(=O)O)C4=CC=CC=C4O2,CC12CC(C(C(=O)N1C3CCCC3)C(=O)O)C4=CC=CC=C4O2,C[C@]12C[C@H]([C@H](C(=O)N1C3CCCC3)C(=O)O)C4=CC=CC=C4O2
DDMDSSOSPCOOMA	4	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(C2=CC=CC=C2)O	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(C2=CC=CC=C2)O,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C2=CC=CC=C2)O,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](C2=CC=CC=C2)O,COC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](C2=CC=CC=C2)O
MNDYPKFDTHDRNV	4	CCOC1=C(C=C(C=C1)N)N2C(CCC2C)C	CCOC1=C(C=C(C=C1)N)N2C(CCC2C)C,CCOC1=C(C=C(C=C1)N)N2[C@@H](CC[C@@H]2C)C,CCOC1=C(C=C(C=C1)N)N2[C@H](CC[C@@H]2C)C,CCOC1=C(C=C(C=C1)N)N2[C@@H](CC[C@H]2C)C
CAEQFWSXWXZDPA	4	CN1CCC(C(CC1)O)N	CN1CCC(C(CC1)O)N,CN1CC[C@H]([C@H](CC1)O)N,CN1CC[C@@H]([C@H](CC1)O)N,CN1CC[C@@H](C(CC1)O)N
RQBFTIIRLRRFLN	4	CC1CC(CCN1S(=O)(=O)CC(C)C)NC(=O)C2=NOC(=C2)C3CC3	C[C@@H]1C[C@H](CCN1S(=O)(=O)CC(C)C)NC(=O)C2=NOC(=C2)C3CC3,C[C@@H]1C[C@@H](CCN1S(=O)(=O)CC(C)C)NC(=O)C2=NOC(=C2)C3CC3,C[C@H]1C[C@@H](CCN1S(=O)(=O)CC(C)C)NC(=O)C2=NOC(=C2)C3CC3,C[C@H]1C[C@H](CCN1S(=O)(=O)CC(C)C)NC(=O)C2=NOC(=C2)C3CC3
RBGTZRAJHSUKOV	4	C1C(NC1C2=CC=CC=C2)C3=CC=CC=C3	C1C(NC1C2=CC=CC=C2)C3=CC=CC=C3,C1[C@@H](N[C@@H]1C2=CC=CC=C2)C3=CC=CC=C3,C1[C@@H](N[C@H]1C2=CC=CC=C2)C3=CC=CC=C3,C1[C@H](N[C@@H]1C2=CC=CC=C2)C3=CC=CC=C3
YEQAEEHLROODEZ	4	CC(C)(C)OC(=O)N1CC(C(C1)C(=O)O)C2=CC=C(C=C2)O	CC(C)(C)OC(=O)N1C[C@H]([C@@H](C1)C(=O)O)C2=CC=C(C=C2)O,CC(C)(C)OC(=O)N1CC(C(C1)C(=O)O)C2=CC=C(C=C2)O,CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)C(=O)O)C2=CC=C(C=C2)O,CC(C)(C)OC(=O)N1C[C@H]([C@H](C1)C(=O)O)C2=CC=C(C=C2)O
DLVKQYXTVZZYMO	4	CC(CC(C(=O)OC)NC(=O)C1=CC=CC=C1Cl)C#N	C[C@H](C[C@H](C(=O)OC)NC(=O)C1=CC=CC=C1Cl)C#N,C[C@@H](C[C@H](C(=O)OC)NC(=O)C1=CC=CC=C1Cl)C#N,C[C@H](C[C@@H](C(=O)OC)NC(=O)C1=CC=CC=C1Cl)C#N,C[C@@H](C[C@@H](C(=O)OC)NC(=O)C1=CC=CC=C1Cl)C#N
JWFVISJGKJQEIU	4	C1CCC2(CC1)C(C2(CN3CCN(CC3)C4=CC=CC=C4)O)OC(=O)C=CC(=O)O	C1CCC2(CC1)C([C@]2(CN3CCN(CC3)C4=CC=CC=C4)O)OC(=O)/C=C\C(=O)O,C1CCC2(CC1)C([C@]2(CN3CCN(CC3)C4=CC=CC=C4)O)OC(=O)/C=C/C(=O)O,C1CCC2(CC1)C(C2(CN3CCN(CC3)C4=CC=CC=C4)O)OC(=O)C=CC(=O)O,C1CCC2(CC1)C([C@]2(CN3CCN(CC3)C4=CC=CC=C4)O)OC(=O)C=CC(=O)O
