accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EQ40235564	EQ_004	EQ301201,EQ301202,EQ301203,EQ301204,EQ301205,EQ301206	705.397	[M+H]+	148192	C38H52N6O7	11.6
EQ22974534	EQ_004	EQ323901,EQ323902,EQ323904,EQ323905,EQ323906	362.1511	[M+H]+	149096	C18H20FN3O4	4.3
EQ19941521	EQ_004	EQ310801,EQ310802,EQ310803,EQ310804,EQ310805,EQ310806	203.11390000000003	[M+H]+	197701	C7H14N4O3	2.6999999999999997
EQ30058043	EQ_004	EQ305701,EQ305702,EQ305703,EQ305704,EQ305705,EQ305706	302.0709	[M+H]+	213031	C14H17Cl2NO2	11.700000000000001
EQ77032837	EQ_004	EQ304901,EQ304902,EQ304903,EQ304904,EQ304905,EQ304906	375.1339	[M+H]+	213032	C22H18N2O4	13.5
EQ56669447	EQ_004	EQ301601,EQ301602,EQ301603,EQ301604,EQ301605,EQ301606	548.2425	[M+H]+	213039	C27H37N3O7S	8.700000000000001
EQ46705848	EQ_004	EQ284201,EQ284202,EQ284203,EQ284205,EQ284206	374.1135	[M+H]+	214348	C21H15N3O4	13.1
EQ42082303	EQ_004	EQ324001,EQ324002,EQ324003,EQ324004,EQ324005,EQ324006	423.2177	[M+H]+	225609	C23H31FO6	9.4
EQ38842248	EQ_004	EQ310401,EQ310402,EQ310403,EQ310404,EQ310405,EQ310406	193.072	[M+H]+	343616	C8H8N4O2	3.6
EQ02902998	EQ_004	EQ329101,EQ329102,EQ329103,EQ329104,EQ329105,EQ329106	338.1511	[M+H]+	441401	C16H20FN3O4	5.6000000000000005
EQ79650754	EQ_004	EQ333501,EQ333502,EQ333503,EQ333504,EQ333505,EQ333506	152.107	[M+H]+	441457	C9H13NO	2.6999999999999997
EQ85627447	EQ_004	EQ324401,EQ324402,EQ324404,EQ324405,EQ324406	435.2177	[M+H]+	443967	C24H31FO6	10.5
EQ30683603	EQ_004	EQ324101,EQ324103,EQ324105,EQ324106	229.0859	[M+H]+	445154	C14H12O3	6.1
EQ09683004	EQ_004	EQ313601,EQ313602,EQ313603,EQ313604,EQ313605,EQ313606	412.1919	[M+H]+	446155	C24H26FNO4	13.5
EQ96253125	EQ_004	EQ310501,EQ310502,EQ310503,EQ310504,EQ310505,EQ310506	288.08559999999994	[M+H]+	464205	C9H14N5O4P	1.0
EQ97121140	EQ_004	EQ314701,EQ314702,EQ314703,EQ314704,EQ314705,EQ314706	115.08659999999999	[M+H]+	550774	C5H10N2O	0.7999999999999999
EQ80461926	EQ_004	EQ302601,EQ302602,EQ302603,EQ302604,EQ302605,EQ302606	369.2384	[M+H]+	4169159	C19H32N2O5	7.3999999999999995
EQ43939766	EQ_004	EQ331601,EQ331602,EQ331603,EQ331604,EQ331605,EQ331606	281.2475	[M+H]+	5280450	C18H32O2	19.400000000000002
EQ56579886	EQ_004	EQ332301,EQ332302,EQ332303,EQ332304,EQ332305,EQ332306	338.1751	[M+H]+	5281071	C21H23NO3	7.1000000000000005
EQ95124929	EQ_004	EQ333301,EQ333302,EQ333303,EQ333304,EQ333305,EQ333306	302.1751	[M+H]+	5284543	C18H23NO3	2.6
EQ05752711	EQ_004	EQ333201,EQ333202,EQ333203,EQ333204,EQ333205,EQ333206	300.1594	[M+H]+	5284569	C18H21NO3	3.1999999999999997
EQ30671206	EQ_004	EQ318701,EQ318702,EQ318703,EQ318704,EQ318705,EQ318706	227.1754	[M+H]+	5368010	C12H22N2O2	6.3999999999999995
EQ14193516	EQ_004	EQ304102	358.9768	[M+H]+	5377784	C12H14Cl3O4P	13.3
EQ44586545	EQ_004	EQ323801,EQ323803,EQ323804,EQ323805,EQ323806	547.1064	[M+H]+	5481173	C22H22N6O7S2	3.4
EQ78951105	EQ_004	EQ312901,EQ312902,EQ312903,EQ312904,EQ312905,EQ312906	160.1332	[M+H]+	5486971	C8H17NO2	3.4
EQ75627989	EQ_004	EQ312301,EQ312302,EQ312303,EQ312304,EQ312305,EQ312306	552.4007	[M+H]+	5493444	C30H53N3O6	9.6
