accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
PR35860119	PR_000	PR308986	916.49	[M-H]-	139291793	C45H75NO18	4.24
PR74501308	PR_000	PR309397,PR309398	547.1460500000001	[M-H]-	139291798	C26H28O13	5.275
PR50989975	PR_000	PR309396	415.102	[M-H]-	139291799	C21H20O9	4.89
PR15292384	PR_000	PR308939	1101.5474	[M-H]-	139291802	C54H86O23	5.69
PR61963602	PR_000	PR308997	1239.598	[M+HCOO]-	139291829	C57H94O26	5.09
PR23362522	PR_000	PR308996	1193.5923	[M-H]-	139291829	C57H94O26	5.09
PR28908808	PR_000	PR309336	353.0717	[M-H]-	139291837	C12H18O12	1.78
PR15146341	PR_000	PR309188	637.1781	[M+HCOO]-	139291845	C28H32O14	4.85
PR23941473	PR_000	PR308913	809.4348	[M-H]-	139291852	C42H66O15	7.31
PR10673469	PR_000	PR308905	737.4122	[M+HCOO]-	139291862	C38H60O11	7.65
PR07732263	PR_000	PR308926	987.5139	[M+HCOO]-	139291864	C48H78O18	6.9
PR51887510	PR_000	PR308988	1065.5072	[M+HCOO]-	139291869	C49H80O22	4.15
PR41849961	PR_000	PR309169	638.3293	[M-H]-	139291879	C29H54NO12P	9.18
PR34109114	PR_000	PR308961	385.1337	[M+HCOO]-	139291882	C13H24O10	2.04
PR28580847	PR_000	PR309330	477.1397	[M-H]-	139291883	C23H26O11	4.07
PR66822337	PR_000	PR309341	415.1591	[M-H]-	139291886	C19H28O10	3.52
PR34667254	PR_000	PR308977	943.4551	[M+HCOO]-	139291896	C45H70O18	7.24
PR82534774	PR_000	PR308972	915.4572	[M+HCOO]-	139291897	C44H70O17	5.59
PR21505023	PR_000	PR308971	869.4537	[M-H]-	139291897	C44H70O17	5.59
PR94743677	PR_000	PR308999	1314.5944	[M+HCOO]-	139291910	C58H95NO29	3.96
PR69814491	PR_000	PR308998	1268.5884	[M-H]-	139291910	C58H95NO29	3.96
PR41162923	PR_000	PR308906	749.3729	[M-H]-	139291916	C39H58O14	7.43
PR13484107	PR_000	PR308920	927.4967	[M-H]-	139291954	C47H76O18	5.73
PR42276528	PR_000	PR309389	534.1451	[M-H]-	139291967	C21H29NO15	3.13
PR58387185	PR_000	PR308980,PR308981	945.4696	[M+HCOO]-	139291973	C45H72O18	5.609999999999999
PR87056102	PR_000	PR309187	561.1607	[M-H]-	139291975	C27H30O13	5.13
PR98055480	PR_000	PR309010	709.3264	[M+HCOO]-	139291986	C31H52O15	9.49
PR17446958	PR_000	PR308922	953.4727	[M-H]-	139291987	C48H74O19	7.57
PR58748187	PR_000	PR309141	425.1235	[M-H]-	139292000	C15H26N2O10S	2.12
PR75445387	PR_000	PR308991	1107.5253	[M+HCOO]-	139292011	C51H82O23	4.49
PR00690647	PR_000	PR309189	600.2084	[M+HCOO]-	139292014	C29H33NO10	4.68
PR90548909	PR_000	PR309322	581.1502	[M-H]-	139292024	C26H30O15	3.2
PR20614128	PR_000	PR309168	636.3157	[M-H]-	139292025	C29H52NO12P	8.59
PR96620938	PR_000	PR308930	1019.50685	[M+HCOO]-	139292026	C48H78O20	4.89
PR40760124	PR_000	PR309194	401.1085	[M-H]-	139292033	C17H22O11	3.56
PR82038197	PR_000	PR308967	435.1288	[M-H]-	139292036	C21H24O10	3.81
PR88765025	PR_000	PR308936	1089.5464	[M-H]-	139292044	C53H86O23	5.49
PR61158138	PR_000	PR308935	1073.556	[M-H]-	139292047	C53H86O22	5.57
PR96595512	PR_000	PR309284	667.1552	[M-H]-	139292059	C29H32O18	4.05
PR47529925	PR_000	PR309191	433.1115	[M-H]-	139292064	C21H22O10	3.56
PR07179110	PR_000	PR309114	395.2095	[M-H]-	139292071	C18H36O7S	5.44
PR64940036	PR_000	PR309007	667.2825	[M+HCOO]-	139292078	C28H46O15	8.06
PR92443896	PR_000	PR309353	725.2065	[M-H]-	139292082	C36H38O16	4.62
PR51333964	PR_000	PR309167	614.3283	[M-H]-	139292086	C27H54NO12P	9.71
PR71783328	PR_000	PR309011	723.3464	[M+HCOO]-	139292089	C32H54O15	9.98
PR32951659	PR_000	PR308932	1027.5085	[M-H]-	139292090	C51H80O21	7.35
PR91471627	PR_000	PR309009	695.3124	[M+HCOO]-	139292094	C30H50O15	9.01
PR09579923	PR_000	PR309144	290.0872	[M-H]-	139292107	C11H17NO8	1.78
PR20034674	PR_000	PR308934	1037.5326	[M-H]-	139292113	C53H82O20	7.77
PR01224978	PR_000	PR309145	292.1391	[M-H]-	139292115	C12H23NO7	1.98
PR84558766	PR_000	PR308921	935.4658	[M-H]-	139292121	C48H72O18	7.98
PR96530275	PR_000	PR309142	467.1332	[M-H]-	139292128	C17H28N2O11S	1.84
PR56879419	PR_000	PR309388	504.1349	[M-H]-	139292137	C20H27NO14	2.44
PR22737843	PR_000	PR308902	735.3943	[M+HCOO]-	139292147	C38H58O11	8.15
PR00389595	PR_000	PR309143	554.1671	[M-H]-	139292148	C20H33N3O13S	2.4
PR59987508	PR_000	PR309190	630.2195	[M+HCOO]-	139292172	C30H35NO11	4.68
PR76287429	PR_000	PR309326	281.0648	[M-H]-	139292180	C13H14O7	3.58
PR52639259	PR_000	PR304511,PR304514,PR304517,PR304520,PR304523,PR304526,PR304529,PR304532,PR304535,PR304538,PR304541,PR304544,PR308877	383.16124580168923	[M+HCOO]-	145994446	C20H22N2O3	3.6055535384615376
PR85208047	PR_000	PR304510,PR304513,PR304516,PR304519,PR304522,PR304525,PR304528,PR304531,PR304534,PR304537,PR304540,PR304543	337.15576614783	[M-H]-	145994446	C20H22N2O3	3.605182999999999
PR97810229	PR_000	PR308941	1249.5466	[M-H]-	145994447	C62H90O26	5.7
PR31577699	PR_000	PR308953,PR308954	152.9676	[M-H]-	145994448	C3H6O3S2	2.83
PR70077914	PR_000	PR309028,PR309029,PR309030	339.12179999999995	[M-H]-	145994449	C20H20O5	8.66
PR12763727	PR_000	PR309102	343.2122	[M-H]-	145994450	C18H32O6	4.82
PR47888277	PR_000	PR309153,PR309156	531.28105	[M+HCOO]-	145994451	C25H42O9	8.39
PR22945824	PR_000	PR309154,PR309155	485.27395	[M-H]-	145994451	C25H42O9	8.49
PR84755536	PR_000	PR309175	469.0801	[M-H]-	145994452	C20H22O11S	3.67
PR60793941	PR_000	PR309200,PR309201,PR309202,PR309203	355.065575	[M-H]-	145994453	C15H16O10	2.9
PR90315694	PR_000	PR309207	402.0898	[M-H]-	145994454	C13H25NO9S2	3.85
PR58803928	PR_000	PR309213	508.0984	[M-H]-	145994455	C16H31NO11S3	3.32
PR36644237	PR_000	PR309214	444.1408	[M-H]-	145994456	C16H31NO9S2	5.98
PR34113798	PR_000	PR309295	755.1837	[M-H]-	145994457	C36H36O18	3.83
PR08698350	PR_000	PR309332	785.1934	[M-H]-	145994458	C37H38O19	3.84
PR04744731	PR_000	PR309338	403.1611	[M-H]-	145994459	C18H28O10	2.76
PR95835144	PR_000	PR309376	307.1273	[M-H]-	145994460	C15H20N2O5	2.61
