accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
AU09811612	AU_002	AU101802,AU101803,AU101804,AU101805,AU101806	254.0594	[M+H]+	5329	C10H11N3O3S	4.5
AU55103133	AU_002	AU234401,AU234402,AU234403,AU234404,AU234405,AU234406	250.06449999999998	[M+H]+	5336	C11H11N3O2S	3.7158333333333338
AU70159101	AU_002	AU102301,AU102302,AU102303,AU102304,AU102305	256.0209	[M+H]+	5340	C9H9N3O2S2	5.1282
AU81253026	AU_002	AU168502,AU168503,AU168504,AU168505	342.1482	[M+H]+	5355	C15H23N3O4S	3.025
AU28376917	AU_002	AU155701,AU155702,AU155703,AU155704,AU155705,AU155706	301.07380000000006	[M+H]+	5391	C16H13ClN2O2	8.451333333333332
AU71276540	AU_002	AU272201,AU272202,AU272203,AU272204,AU272205,AU272206	265.1911	[M+H]+	5411	C15H24N2O2	6.272166666666667
AU14758595	AU_002	AU286001,AU286002,AU286003,AU286004,AU286005,AU286006	202.04330000000002	[M+H]+	5430	C10H7N3S	6.062
AU35308265	AU_002	AU227801,AU227802,AU227803,AU227804,AU227805,AU227806	329.153	[M+H]+	5467	C15H24N2O4S	3.188333333333333
AU48877015	AU_002	AU227101,AU227102,AU227103,AU227104,AU227105,AU227106	372.1586	[M+H]+	5533	C19H22ClN5O	6.0065
AU62502682	AU_002	AU262701,AU262702,AU262703,AU262704,AU262705,AU262706	304.0091	[M+H]+	5543	C10H16Cl3NOS	12.807
AU97173488	AU_002	AU266601,AU266602,AU266603,AU266604,AU266605,AU266606	291.1452	[M+H]+	5578	C14H18N4O3	3.9085
AU82149371	AU_002	AU510501,AU510502,AU510503	138.0913	[M+H]+	5610	C8H11NO	2.5669999999999997
AU90591511	AU_002	AU150201,AU150202,AU150203,AU150204,AU150205	278.2115	[M+H]+	5656	C17H27NO2	6.16
AU27624857	AU_002	AU157906	389.1123	[M+H]+	5735	C17H17ClN6O3	5.092
AU24034183	AU_002	AU107801,AU107802,AU107803,AU107804,AU107805	393.2072	[M+H]+	5743	C22H29FO5	8.3
AU62810216	AU_002	AU282801,AU282802,AU282803,AU282804,AU282805,AU282806	405.2272	[M+H]+	5744	C23H32O6	8.779666666666666
AU57405352	AU_002	AU218301,AU218302,AU218303,AU218304,AU218305	347.2217	[M+H]+	5753	C21H30O4	8.6432
AU02383261	AU_002	AU280901,AU280902,AU280903,AU280904,AU280905,AU280906	363.2166	[M+H]+	5754	C21H30O5	7.800666666666667
AU12452163	AU_002	AU239801,AU239802,AU239803,AU239804,AU239805,AU239806	361.201	[M+H]+	5755	C21H28O5	7.7843333333333335
AU40417715	AU_002	AU239201,AU239206	289.1798	[M+H]+	5756	C18H24O3	6.7475000000000005
AU98340708	AU_002	AU279701,AU279702,AU279703,AU279704,AU279705,AU279706	273.1849	[M+H]+	5757	C18H24O2	11.897666666666668
AU92400314	AU_002	AU229601,AU229602,AU229606	339.2166	[M+H]+	5794	C19H30O5	9.485333333333333
AU05515413	AU_002	AU274306	777.694	[M+H]+	5819	C15H11I4NO4	9.394
AU74450517	AU_002	AU281901,AU281902,AU281903,AU281904,AU281905,AU281906	361.201	[M+H]+	5839	C21H28O5	7.7843333333333335
AU98387555	AU_002	AU219601,AU219602,AU219603,AU219604,AU219605,AU240101,AU240102,AU240103,AU240104,AU240105,AU240106	359.18530000000004	[M+H]+	5865	C21H26O5	7.177636363636363
AU60983310	AU_002	AU219630,AU219631	381.1672	[M+Na]+	5865	C21H26O5	7.1355
AU27532755	AU_002	AU239101	271.1693	[M+H]+	5870	C18H22O2	9.51
AU16616111	AU_002	AU282001,AU282002,AU282003,AU282004,AU282005,AU282006	393.2072	[M+H]+	5875	C22H29FO5	8.595833333333333
AU26185059	AU_002	AU280401,AU280402,AU280403,AU280404,AU280405,AU280406	291.2319	[M+H]+	5879	C19H30O2	10.751833333333336
AU21479688	AU_002	AU251801,AU251802,AU251803,AU251804,AU251805,AU251806	191.04510000000002	[M+H]+	5955	C9H6N2O3	5.631499999999999
AU51520101	AU_002	AU107702,AU107703,AU107704,AU107705,AU107706	315.2319	[M+H]+	5994	C21H30O2	11.061399999999999
AU82660424	AU_002	AU107730,AU107731,AU107732,AU107733	337.2138	[M+Na]+	5994	C21H30O2	11.05725
